RESERVATION_DATE	CHAR_RESERVATION_DATE	MARKET_CODE_SEQ	MARKET_CODE	MARKET_CODE_DESCRIPTION	S_DEF_ROOMS_DAY	S_DEF_ROOMS_MKT	S_REV_DAY	S_REV_MKT	DAY_ROOMS	TOT_ARR_DAY	TOT_ARR_MKT	ARRIVAL_RMS_DAY	ARR_RMS_MKT	GUEST_DAY	GUEST_MKT	DOUBLE_OCC_DAY	DOUBLE_OCC_MKT	SINGLE_OCC_DAY	SINGLE_OCC_MKT	PER_DOUBLE_MKT	PER_DOUBLE_OCC_DAY	PER_OCC_DAY	PER_OCC_MKT	CS_SUM_OO_MKT	CS_AVG_OO_DAY	NO_DEFINITE_ROOMS	ARRIVAL_RMS	NO_OF_GUESTS	SINGLE_OCCUPANCY	MULTI_OCCUPANCY	TOTAL_REVENUE	OO_ROOMS	PRINT_NO_OF_ROOMS	GET_ARR	PER_OCC	MULTI_OCC_PER
06-JUL-21	07-06-21	IDBRV	IDBRV	IDBRV	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDCE1	IDCE1	IDCE1	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDCEO	IDCEO	IDCEO	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH00	IDH00	IDH00	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH0G	IDH0G	IDH0G	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH10	IDH10	IDH10	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH12	IDH12	IDH12	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH14	IDH14	IDH14	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH15	IDH15	IDH15	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH20	IDH20	IDH20	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDH25	IDH25	IDH25	68	1	8398.76	139.39		123.511176	139.39	28	0	105	2	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	0	2	0	1	139.39	2	1	139.39	1.28205128	100
06-JUL-21	07-06-21	IDHCC	IDHCC	IDHCC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHCP	IDHCP	IDHCP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHGP	IDHGP	IDHGP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHIB	IDHIB	IDHIB	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHNP	IDHNP	IDHNP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHVC	IDHVC	IDHVC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHWG	IDHWG	IDHWG	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDHWV	IDHWV	IDHWV	68	1	8398.76	180.54		123.511176	180.54	28	1	105	4	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	1	4	0	1	180.54	2	1	180.54	1.28205128	100
06-JUL-21	07-06-21	IDIN2	IDIN2	IDIN2	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDINR	IDINR	IDINR	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDL00	IDL00	IDL00	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDL0G	IDL0G	IDL0G	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDL10	IDL10	IDL10	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDL12	IDL12	IDL12	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDL14	IDL14	IDL14	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDL15	IDL15	IDL15	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDLCC	IDLCC	IDLCC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDLVC	IDLVC	IDLVC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDLWG	IDLWG	IDLWG	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDLWV	IDLWV	IDLWV	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDMCP	IDMCP	IDMCP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDME0	IDME0	IDME0	68	9	8398.76	1599.8		123.511176	177.755556	28	8	105	18	21	4	47	5	44.4444444	30.8823529	87.1794872	11.5384615	2	2	9	8	18	5	4	1599.8	2	9	177.7555555555555555555555555555555556	11.5384615	44.4444444
06-JUL-21	07-06-21	IDME2	IDME2	IDME2	68	4	8398.76	700.25		123.511176	175.0625	28	2	105	10	21	3	47	1	75	30.8823529	87.1794872	5.12820513	2	2	4	2	10	1	3	700.25	2	4	175.0625	5.12820513	75
06-JUL-21	07-06-21	IDMEF	IDMEF	IDMEF	68	1	8398.76	123.73		123.511176	123.73	28	1	105	4	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	1	4	0	1	123.73	2	1	123.73	1.28205128	100
06-JUL-21	07-06-21	IDMES	IDMES	IDMES	68	1	8398.76	195.76		123.511176	195.76	28	0	105	2	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	0	2	0	1	195.76	2	1	195.76	1.28205128	100
06-JUL-21	07-06-21	IDOTH	IDOTH	IDOTH	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDOTHMGR	IDOTHMGR	IDOTHMGR	68	4	8398.76	384		123.511176	96	28	0	105	4	21	0	47	4	0	30.8823529	87.1794872	5.12820513	2	2	4	0	4	4	0	384	2	4	96	5.12820513	0
06-JUL-21	07-06-21	IDOTHWAL	IDOTHWAL	IDOTHWAL	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDP0A	IDP0A	IDP0A	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDP0B	IDP0B	IDP0B	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDP0C	IDP0C	IDP0C	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDP0D	IDP0D	IDP0D	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDP10	IDP10	IDP10	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDPA2	IDPA2	IDPA2	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDPAI	IDPAI	IDPAI	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDPB2	IDPB2	IDPB2	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDPBI	IDPBI	IDPBI	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDSLS	IDSLS	IDSLS	68	1	8398.76	179.35		123.511176	179.35	28	0	105	3	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	0	3	0	1	179.35	2	1	179.35	1.28205128	100
06-JUL-21	07-06-21	IDU00	IDU00	IDU00	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDU0G	IDU0G	IDU0G	68	1	8398.76	199		123.511176	199	28	1	105	2	21	1	47	0	100	30.8823529	87.1794872	1.28205128	2	2	1	1	2	0	1	199	2	1	199	1.28205128	100
06-JUL-21	07-06-21	IDU10	IDU10	IDU10	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDU12	IDU12	IDU12	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDU14	IDU14	IDU14	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDU15	IDU15	IDU15	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDU20	IDU20	IDU20	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDU25	IDU25	IDU25	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUCC	IDUCC	IDUCC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUCP	IDUCP	IDUCP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUGP	IDUGP	IDUGP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUIB	IDUIB	IDUIB	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUNP	IDUNP	IDUNP	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
06-JUL-21	07-06-21	IDUVC	IDUVC	IDUVC	68	0	8398.76	0		123.511176	0	28	0	105	0	21	0	47	0	0	30.8823529	87.1794872	0	2	2	0	0	0	0	0	0	2	0	0	0	0
